country,year,co2,ch4,n2o,co2e_100yr,co2e_20yr
ISR,2016,135548286.37992048,694264.6464989776,17364.674231734705,169845032.05077812,222244605.4870362
ITA,2016,752424283.679783,3530244.883997921,135407.82630930585,925597074.7828866,1147699441.5498717
JAM,2016,22532149.67083137,64214.40055527588,2369.3671801523274,25245542.60917656,29169271.613081023
JEY,2016,347396.41433070635,323.81188048996904,57.16449180811557,371836.5644066917,389183.70521810674
JOR,2016,55948915.49252336,344228.5733777043,9823.251641259689,72106726.46680243,95521806.1028505
JPN,2016,2914786435.091755,3463142.406758533,152890.58515030137,3101447524.425727,3334288711.0682263
KAZ,2016,492814849.46047866,4996772.879414172,54562.83325955966,651029582.1093892,919604852.6203555
KEN,2016,71327345.40077056,2874038.4255797956,87176.4309750568,175293919.5370818,329075313.64738935
KGZ,2016,45638543.189278364,568743.5061473215,10018.069714929503,64103136.65282194,94485783.76773645
KHM,2016,50029134.54920795,1502859.8120676,29970.780392938246,101561678.17776516,184688134.36276734
KIR,2016,689903.3857380563,2056.9551585010163,63.55403285413649,763682.0385006339,873744.6201569126
KNA,2016,1202328.375180042,2374.2074266489776,55.65248769896237,1282652.3614938096,1410112.1771450713
KOR,2016,1446956542.559477,2086377.7067935904,99116.1914861888,1567730804.711781,1710051533.612762
KWT,2016,265940695.90107435,2504905.8357651895,6581.86013941016,359042195.7839484,517167241.2951394
LAO,2016,66324235.04737634,547422.3763248855,18078.087306675414,86536840.62206349,115757591.40782517
LBN,2016,62117571.51962662,267769.3061465902,8556.104945593901,75303700.77983539,93959469.96049204
LBR,2016,6046636.455305442,245761.18245662015,2847.3144341519896,13743186.415246606,26858665.975011904
XKX,2016,20108937.621423144,120500.46802036051,798.7830203714009,23698254.398953654,30118573.80544414
LBY,2016,143550668.58767736,1389211.4315298137,11594.926654847333,192248066.31219298,272955406.0311974
LCA,2016,1892215.6537349282,3738.2186217672393,115.06676958186708,2159209.831552594,2586486.0841031447
LIE,2016,283805.25085351453,246.84264994502274,25.876020025531343,297923.4759842508,311035.9924882252
LKA,2016,62935717.30051438,774474.1302861073,15849.269159793383,89318377.47132903,131720711.2285575
LSO,2016,8007550.31838051,111538.39996534752,3852.6513327300895,12196835.37752228,18135855.3548888
LTU,2016,52883762.49731945,216662.65102069764,44378.53666022722,72860419.67553458,86252806.95816147
LUX,2016,12884293.319150297,42665.40161930731,1677.7828784522985,14682481.769440701,17180408.936468206
LVA,2016,36281379.159214,211844.5106657292,16665.68089021446,47713035.74086677,60189991.723881155
MAC,2016,5305353.353069417,3636.9950355376486,463.01247426411726,5533710.194204723,5727609.0235677175
MAF,2016,782040.3350169243,108.51210237132483,13.549465802881638,788716.9118507783,794523.8330900628
MAR,2016,129321545.18233883,1837835.1640039822,53534.40402114833,196720527.3991707,298111176.13476735
MCO,2016,725964.4474430603,143.1109209100664,49.81643921338292,743724.069135026,751317.3709786825
MDA,2016,29059837.947639428,211030.99194487545,7554.192670263674,37442273.73403122,49378355.04223712
MDG,2016,34651349.370377444,1552316.3164882683,37880.85084902349,89213614.49389416,173563208.88598084
MDV,2016,4450551.078380517,8945.973472068084,270.2582053961063,4768773.956838961,5247877.489236936
MEX,2016,1236640983.1086082,16271410.678316513,758462.2362304488,1931329948.2874403,2838199523.701336
MHL,2016,1240439.6023122096,272.2142584129548,56.228261555880955,1263331.3688361365,1277885.1095048338
MKD,2016,16253576.327359522,210669.77740183877,4005.6304928230284,24477787.75666692,37884981.214114316
MLI,2016,48845260.537283845,1897370.4677615177,70795.26791792127,121462758.09926476,223639539.9001734
